datetime,demand_mw,load_shedding,temp_mean,wspd_mean
2020-05-02 21:00:00,7976,0,23.2,1.2
2020-05-03 03:00:00,6997,0,27.05,2.7
2020-05-03 06:00:00,5245,0,29.7,4.03
2020-05-03 09:00:00,6173,0,31.28,4.33
2020-05-03 12:00:00,6923,0,28.72,2.47
2020-05-03 15:00:00,7451,0,27.0,1.2
2020-05-03 18:00:00,6830,0,25.82,1.52
2020-05-03 21:00:00,9279,0,25.07,0.6
2020-05-04 03:00:00,8074,0,28.68,2.77
2020-05-04 06:00:00,5912,0,32.0,4.03
2020-05-04 09:00:00,6961,0,32.88,6.43
2020-05-04 12:00:00,7737,0,30.93,2.77
2020-05-04 15:00:00,8413,0,27.87,1.8
2020-05-04 18:00:00,7792,0,27.05,1.52
2020-05-04 21:00:00,10273,0,25.97,0.3
2020-05-05 03:00:00,9112,0,29.18,2.4
2020-05-05 06:00:00,7123,0,31.98,4.58
2020-05-05 09:00:00,7931,0,31.7,6.72
2020-05-05 12:00:00,8475,0,29.78,4.87
2020-05-05 15:00:00,8009,0,27.15,2.47
2020-05-05 18:00:00,6167,0,25.88,1.8
2020-05-05 21:00:00,8170,0,25.22,0.9
2020-05-06 03:00:00,7747,0,26.32,4.27
2020-05-06 06:00:00,5319,0,28.13,6.43
2020-05-06 09:00:00,4790,0,29.33,3.3
2020-05-06 12:00:00,6007,0,29.18,1.5
2020-05-06 15:00:00,7131,0,25.72,0.62
2020-05-06 18:00:00,6729,0,24.53,0.6
2020-05-06 21:00:00,9126,0,24.02,0.0
2020-05-07 03:00:00,7869,0,29.23,2.4
2020-05-07 06:00:00,5803,0,31.73,3.97
2020-05-07 09:00:00,7125,0,32.7,5.53
2020-05-07 12:00:00,7838,0,28.87,5.23
2020-05-07 15:00:00,8644,0,25.63,3.07
2020-05-07 18:00:00,6760,0,24.62,11.42
2020-05-07 21:00:00,4991,0,24.05,0.6
2020-05-08 03:00:00,6545,0,28.82,2.47
2020-05-08 06:00:00,4922,0,33.55,5.25
2020-05-08 09:00:00,5604,0,33.22,5.18
2020-05-08 12:00:00,6725,0,31.35,3.97
2020-05-08 15:00:00,7474,0,28.25,3.67
2020-05-08 18:00:00,7196,0,26.08,3.68
2020-05-08 21:00:00,9924,0,25.27,0.3
2020-05-09 06:00:00,6015,0,32.52,3.98
2020-05-09 09:00:00,7087,0,33.45,3.37
2020-05-09 12:00:00,8107,0,31.88,1.8
2020-05-09 15:00:00,8933,0,28.58,3.07
2020-05-09 18:00:00,8108,0,27.62,0.6
2020-05-09 21:00:00,10539,0,26.77,0.0
2020-05-10 03:00:00,9340,0,31.08,4.87
2020-05-10 06:00:00,7518,0,34.25,4.27
2020-05-10 09:00:00,8125,0,35.17,5.22
2020-05-10 12:00:00,8971,0,31.73,5.23
2020-05-10 15:00:00,9836,0,28.23,0.92
2020-05-10 18:00:00,7692,0,27.65,4.93
2020-05-10 21:00:00,10210,0,25.93,1.87
2020-05-11 03:00:00,8610,0,29.52,2.1
2020-05-11 06:00:00,6805,0,33.48,6.5
2020-05-11 09:00:00,7639,0,34.8,7.1
2020-05-11 12:00:00,8619,0,32.45,5.83
2020-05-11 15:00:00,9341,0,29.07,0.92
2020-05-11 18:00:00,8506,0,27.38,1.57
2020-05-11 21:00:00,11068,0,26.62,0.0
2020-05-12 03:00:00,10089,0,31.25,2.47
2020-05-12 06:00:00,7956,0,33.85,4.63
2020-05-12 09:00:00,8562,0,35.23,4.63
2020-05-12 12:00:00,9212,0,32.62,2.47
2020-05-12 15:00:00,10010,0,29.52,0.3
2020-05-12 18:00:00,8765,0,28.7,1.52
2020-05-13 03:00:00,10521,0,29.08,2.47
2020-05-13 06:00:00,8367,0,31.7,6.15
2020-05-13 09:00:00,8597,0,32.32,4.05
2020-05-13 12:00:00,9204,0,29.75,1.8
2020-05-13 15:00:00,9612,0,27.68,2.1
2020-05-13 18:00:00,7692,0,26.83,1.88
2020-05-13 21:00:00,9803,0,26.17,0.9
2020-05-14 03:00:00,9405,0,29.87,3.62
2020-05-14 06:00:00,7209,0,33.27,6.73
2020-05-14 09:00:00,8131,0,34.02,7.12
2020-05-14 12:00:00,9041,0,31.4,8.3
2020-05-14 15:00:00,9848,0,28.87,5.23
2020-05-14 18:00:00,8034,0,27.15,4.65
2020-05-14 21:00:00,10285,0,26.15,0.9
2020-05-15 03:00:00,8854,0,29.65,3.37
2020-05-15 06:00:00,7121,0,32.92,4.6
2020-05-15 09:00:00,9396,0,33.87,4.9
2020-05-15 12:00:00,8033,0,31.18,4.88
2020-05-15 15:00:00,8707,0,28.75,3.67
2020-05-15 18:00:00,7475,0,27.65,2.42
2020-05-15 21:00:00,10112,0,27.25,0.9
2020-05-16 03:00:00,9353,0,29.78,5.25
2020-05-16 06:00:00,7084,0,32.85,5.8
2020-05-16 09:00:00,7339,0,33.83,6.77
2020-05-16 12:00:00,8360,0,32.28,8.42
2020-05-16 15:00:00,9716,0,29.78,1.5
2020-05-16 18:00:00,8755,0,28.78,4.35
2020-05-16 21:00:00,11305,0,27.37,2.77
2020-05-17 03:00:00,8921,0,30.63,4.35
2020-05-17 06:00:00,7615,0,33.8,4.35
2020-05-17 09:00:00,8219,0,35.25,7.07
2020-05-17 12:00:00,8939,0,33.02,4.95
2020-05-17 18:00:00,9073,0,29.3,2.12
2020-05-17 21:00:00,11828,0,28.18,0.6
2020-05-18 03:00:00,10503,0,30.95,2.47
2020-05-18 06:00:00,8681,0,33.65,6.45
2020-05-18 09:00:00,8743,0,35.53,6.73
2020-05-18 12:00:00,9490,0,32.77,2.72
2020-05-18 15:00:00,10438,0,30.03,0.62
2020-05-18 18:00:00,9083,0,29.18,0.9
2020-05-18 21:00:00,11941,0,28.37,0.3
2020-05-19 03:00:00,11455,0,30.52,5.77
2020-05-19 06:00:00,9294,0,32.65,5.2
2020-05-19 09:00:00,9139,0,31.88,6.13
2020-05-19 12:00:00,9442,0,30.32,4.35
2020-05-19 15:00:00,9744,0,28.02,3.38
2020-05-19 18:00:00,8995,0,26.78,6.43
2020-05-19 21:00:00,10788,0,26.18,3.62
2020-05-20 03:00:00,9275,0,26.58,12.3
2020-05-20 06:00:00,6973,0,28.1,12.62
2020-05-20 09:00:00,7022,0,27.9,17.27
2020-05-20 12:00:00,7109,0,27.43,15.45
2020-05-20 15:00:00,6675,0,26.08,18.53
2020-05-20 18:00:00,5928,0,26.08,22.53
2020-05-20 21:00:00,5539,0,26.08,21.95
2020-05-21 12:00:00,4345,0,27.47,9.25
2020-05-21 15:00:00,5266,0,26.78,7.95
2020-05-21 18:00:00,5823,0,26.27,6.17
2020-05-21 21:00:00,7411,0,25.8,5.18
2020-05-22 03:00:00,7176,0,27.92,9.25
2020-05-22 06:00:00,5726,0,29.58,9.55
2020-05-22 09:00:00,5772,0,31.32,8.35
2020-05-22 12:00:00,6143,0,30.0,5.55
2020-05-22 15:00:00,6986,0,27.85,4.28
2020-05-22 18:00:00,6576,0,27.57,2.78
2020-05-22 21:00:00,9308,0,27.17,3.07
2020-05-23 03:00:00,8839,0,30.4,6.15
2020-05-23 06:00:00,7047,0,33.23,8.37
2020-05-23 09:00:00,6863,0,34.03,8.95
2020-05-23 12:00:00,7250,0,31.88,7.07
2020-05-23 15:00:00,8351,0,29.4,6.7
2020-05-23 18:00:00,7675,0,28.63,7.05
2020-05-23 21:00:00,10242,0,27.93,3.97
2020-05-24 03:00:00,9529,0,30.65,7.38
2020-05-24 06:00:00,7367,0,32.47,10.17
2020-05-24 09:00:00,6423,0,33.08,9.25
2020-05-24 12:00:00,6607,0,31.35,7.72
2020-05-24 15:00:00,7845,0,29.55,9.0
2020-05-24 18:00:00,7021,0,28.57,9.9
2020-05-24 21:00:00,9574,0,27.78,7.12
2020-05-25 03:00:00,7519,0,29.58,10.25
2020-05-25 06:00:00,6258,0,31.18,13.28
2020-05-25 09:00:00,5789,0,31.57,11.13
2020-05-25 12:00:00,6057,0,29.87,11.45
2020-05-25 15:00:00,6670,0,28.58,8.38
2020-05-25 18:00:00,5981,0,27.93,7.78
2020-05-25 21:00:00,8929,0,27.78,7.15
2020-05-26 03:00:00,7605,0,29.97,10.82
2020-05-26 06:00:00,6472,0,31.42,12.98
2020-05-26 09:00:00,5331,0,31.73,13.08
2020-05-26 12:00:00,5863,0,30.23,11.77
2020-05-26 15:00:00,6853,0,28.35,9.87
2020-05-26 18:00:00,5983,0,27.28,10.27
2020-05-27 03:00:00,5324,0,25.93,12.42
2020-05-27 06:00:00,4338,0,26.9,11.78
2020-05-27 12:00:00,4435,0,25.58,7.83
2020-05-27 15:00:00,5323,0,25.47,8.1
2020-05-27 18:00:00,5404,0,24.73,14.8
2020-05-27 21:00:00,6364,0,24.18,4.65
2020-05-28 03:00:00,4731,0,27.83,5.27
2020-05-28 06:00:00,4367,0,29.72,7.08
2020-05-28 09:00:00,5500,0,29.52,7.62
2020-05-28 12:00:00,6523,0,28.35,5.87
2020-05-28 15:00:00,7145,0,26.12,5.23
2020-05-28 18:00:00,6098,0,25.5,3.08
2020-05-28 21:00:00,8468,0,25.18,0.6
2020-05-29 06:00:00,5853,0,30.12,7.73
2020-05-29 09:00:00,6207,0,31.13,6.1
2020-05-29 12:00:00,6772,0,29.53,4.58
2020-05-29 15:00:00,7568,0,27.15,4.27
2020-05-29 18:00:00,6109,0,26.38,4.03
2020-05-29 21:00:00,9155,0,26.0,4.27
2020-05-30 03:00:00,7701,0,28.3,5.17
2020-05-30 06:00:00,6216,0,29.73,6.53
2020-05-30 09:00:00,6527,0,30.58,4.28
2020-05-30 12:00:00,7183,0,29.45,2.77
2020-05-30 15:00:00,8015,0,26.87,2.47
2020-05-30 18:00:00,6787,0,25.88,3.38
2020-05-30 21:00:00,9184,0,25.73,2.47
2020-05-31 03:00:00,7578,0,29.05,6.42
2020-05-31 06:00:00,6487,0,30.95,6.15
2020-05-31 09:00:00,7534,0,31.63,6.45
2020-05-31 12:00:00,8347,0,30.13,2.1
2020-05-31 15:00:00,8860,0,27.88,2.1
2020-05-31 18:00:00,7711,0,26.93,1.5
2020-05-31 21:00:00,10574,0,26.6,1.2
2020-06-01 03:00:00,8716,0,29.48,4.27
2020-06-01 06:00:00,7010,0,32.1,9.03
2020-06-01 09:00:00,7798,0,31.82,7.05
2020-06-01 12:00:00,8860,0,30.62,5.53
2020-06-01 15:00:00,9388,0,28.22,5.23
2020-06-01 18:00:00,7577,0,27.1,1.22
2020-06-01 21:00:00,9595,0,26.67,0.3
2020-06-02 03:00:00,8672,0,30.38,5.47
2020-06-02 06:00:00,7637,0,31.3,4.28
2020-06-02 12:00:00,9165,0,29.98,3.07
2020-06-02 18:00:00,7950,0,27.6,3.97
2020-06-02 21:00:00,10228,0,26.83,1.57
2020-06-03 06:00:00,7917,0,31.88,10.48
2020-06-03 09:00:00,8520,0,30.42,1.8
2020-06-03 12:00:00,9280,0,29.07,5.55
2020-06-03 15:00:00,9620,0,27.62,3.37
2020-06-03 18:00:00,7718,0,27.2,1.8
2020-06-03 21:00:00,10238,0,26.85,0.6
2020-06-04 03:00:00,9165,0,30.07,4.58
2020-06-04 06:00:00,8043,0,32.2,6.4
2020-06-04 09:00:00,8481,0,31.02,5.62
2020-06-04 12:00:00,9053,0,28.62,5.6
2020-06-04 18:00:00,7298,0,26.48,3.43
2020-06-04 21:00:00,9376,0,26.05,3.07
2020-06-05 03:00:00,7606,0,29.2,2.1
2020-06-05 06:00:00,6705,0,31.8,6.52
2020-06-05 09:00:00,7006,0,31.33,5.8
2020-06-05 12:00:00,7721,0,30.32,5.92
2020-06-05 15:00:00,8263,0,28.38,2.47
2020-06-05 18:00:00,7046,0,27.78,2.18
2020-06-05 21:00:00,10098,0,27.4,0.3
2020-06-06 03:00:00,8769,0,29.63,4.0
2020-06-06 06:00:00,7651,0,31.6,9.58
2020-06-06 09:00:00,8201,0,31.8,6.45
2020-06-06 12:00:00,8971,0,30.1,3.67
2020-06-06 15:00:00,9342,0,28.73,1.5
2020-06-06 18:00:00,8126,0,28.05,0.9
2020-06-06 21:00:00,10677,0,27.47,0.3
2020-06-07 03:00:00,9493,0,30.32,3.07
2020-06-07 06:00:00,8331,0,32.18,7.98
2020-06-07 09:00:00,8832,0,33.48,4.87
2020-06-07 12:00:00,9671,0,30.52,6.72
2020-06-07 15:00:00,10219,0,28.8,4.27
2020-06-07 18:00:00,8510,0,27.83,3.37
2020-06-07 21:00:00,11441,0,27.38,2.47
2020-06-08 03:00:00,10228,0,30.12,1.57
2020-06-08 06:00:00,8742,0,32.02,5.53
2020-06-08 09:00:00,9056,0,32.48,4.87
2020-06-08 12:00:00,9623,0,31.07,1.8
2020-06-08 15:00:00,9880,0,29.37,1.5
2020-06-08 18:00:00,8649,0,28.08,1.2
2020-06-08 21:00:00,11464,0,27.57,0.0
2020-06-09 03:00:00,10026,0,31.25,1.57
2020-06-09 06:00:00,8922,0,33.58,3.73
2020-06-09 09:00:00,9264,0,34.15,3.37
2020-06-09 12:00:00,10167,0,32.3,1.57
2020-06-09 15:00:00,10728,0,30.03,1.57
2020-06-09 18:00:00,9056,0,29.2,0.0
2020-06-09 21:00:00,11934,0,27.9,1.87
2020-06-10 03:00:00,10728,0,30.12,2.7
2020-06-10 06:00:00,8704,0,31.7,3.38
2020-06-10 09:00:00,9134,0,32.02,3.38
2020-06-10 12:00:00,9910,0,30.88,1.2
2020-06-10 15:00:00,10300,0,29.03,1.2
2020-06-10 18:00:00,8824,0,28.27,1.22
2020-06-10 21:00:00,10804,0,27.67,0.0
2020-06-11 03:00:00,10353,0,29.53,5.88
2020-06-11 06:00:00,9264,0,30.92,7.97
2020-06-11 09:00:00,9072,0,30.97,3.4
2020-06-11 12:00:00,9462,0,29.88,5.55
2020-06-11 15:00:00,9807,0,28.2,2.12
2020-06-11 18:00:00,8418,0,27.8,5.78
2020-06-11 21:00:00,11211,0,27.45,3.07
2020-06-12 06:00:00,8514,0,31.07,8.35
2020-06-12 09:00:00,7774,0,29.75,7.67
2020-06-12 12:00:00,7707,0,28.37,4.95
2020-06-12 15:00:00,7549,0,27.65,4.58
2020-06-12 18:00:00,7183,0,27.32,5.48
2020-06-12 21:00:00,10167,0,26.92,3.68
2020-06-13 03:00:00,8930,0,28.52,4.35
2020-06-13 06:00:00,7731,0,29.85,7.0
2020-06-13 12:00:00,8512,0,28.72,5.48
2020-06-13 15:00:00,8704,0,28.12,5.18
2020-06-13 18:00:00,8181,0,27.77,3.98
2020-06-13 21:00:00,10714,0,27.47,3.37
2020-06-14 03:00:00,9562,0,30.02,6.43
2020-06-14 06:00:00,8266,0,30.92,8.32
2020-06-14 09:00:00,8661,0,32.42,9.22
2020-06-14 12:00:00,9617,0,30.58,5.85
2020-06-14 15:00:00,9980,0,28.67,4.63
2020-06-14 18:00:00,8627,0,27.8,4.28
2020-06-15 03:00:00,10032,0,29.93,6.52
2020-06-15 09:00:00,9175,0,32.2,7.95
2020-06-15 12:00:00,9834,0,30.42,6.75
2020-06-15 15:00:00,10171,0,28.7,2.77
2020-06-15 18:00:00,8478,0,28.08,3.98
2020-06-16 12:00:00,9786,0,29.4,6.13
2020-06-16 21:00:00,11389,0,27.0,4.87
2020-06-17 03:00:00,9866,0,27.57,5.82
2020-06-17 06:00:00,8374,0,28.03,11.72
2020-06-17 18:00:00,8043,0,26.85,6.75
2020-06-18 03:00:00,8866,0,27.98,7.1
2020-06-18 09:00:00,7785,0,28.63,8.62
2020-06-18 12:00:00,8399,0,28.02,4.3
2020-06-18 15:00:00,9064,0,27.03,4.6
2020-06-18 18:00:00,7829,0,27.02,4.88
2020-06-18 21:00:00,10510,0,26.72,3.6
2020-06-19 06:00:00,7632,0,29.42,4.9
2020-06-19 09:00:00,7175,0,31.03,7.8
2020-06-19 12:00:00,7643,0,28.73,5.55
2020-06-19 15:00:00,8149,0,27.78,2.77
2020-06-19 18:00:00,7217,0,27.5,4.27
2020-06-20 03:00:00,9357,0,30.18,7.12
2020-06-20 06:00:00,7888,0,31.98,7.37
2020-06-20 09:00:00,8068,0,32.67,7.35
2020-06-20 12:00:00,8765,0,30.43,7.65
2020-06-20 15:00:00,9230,0,28.6,3.68
2020-06-20 18:00:00,8384,0,27.78,3.68
2020-06-20 21:00:00,11332,0,27.27,3.37
2020-06-21 03:00:00,10088,0,29.08,8.32
2020-06-21 06:00:00,8568,0,30.48,8.93
2020-06-21 09:00:00,8552,0,29.8,8.62
2020-06-21 12:00:00,8869,0,29.37,2.73
2020-06-21 15:00:00,9470,0,27.82,4.57
2020-06-21 18:00:00,8294,0,27.4,4.88
2020-06-21 21:00:00,11090,0,27.0,3.67
2020-06-22 03:00:00,9637,0,29.63,4.28
2020-06-22 06:00:00,8234,0,31.25,8.57
2020-06-22 09:00:00,8483,0,32.3,8.92
2020-06-22 12:00:00,9277,0,30.18,5.95
2020-06-22 15:00:00,9879,0,28.73,4.88
2020-06-22 18:00:00,8373,0,28.07,6.43
2020-06-22 21:00:00,11476,0,27.8,4.58
2020-06-23 03:00:00,10475,0,30.88,7.07
2020-06-23 06:00:00,8735,0,32.92,8.32
2020-06-23 09:00:00,8878,0,32.3,8.68
2020-06-23 12:00:00,9718,0,30.5,6.7
2020-06-23 15:00:00,10319,0,29.23,7.98
2020-06-23 18:00:00,8834,0,28.77,3.68
2020-06-23 21:00:00,11673,0,28.3,3.37
2020-06-24 03:00:00,10624,0,30.87,5.55
2020-06-24 06:00:00,9151,0,32.35,7.73
2020-06-24 09:00:00,9102,0,33.47,7.35
2020-06-24 12:00:00,10184,0,31.58,5.5
2020-06-24 15:00:00,10624,0,29.63,4.95
2020-06-24 18:00:00,8984,0,28.95,2.78
2020-06-24 21:00:00,12070,0,28.3,0.9
2020-06-25 03:00:00,10511,0,30.13,4.3
2020-06-25 06:00:00,9176,0,32.3,7.37
2020-06-25 09:00:00,9115,0,33.3,7.68
2020-06-25 12:00:00,9692,0,31.45,5.78
2020-06-25 15:00:00,10330,0,29.18,3.97
2020-06-25 18:00:00,8837,0,28.15,4.95
2020-06-25 21:00:00,11285,0,27.73,2.17
2020-06-26 03:00:00,10173,0,30.17,7.97
2020-06-26 06:00:00,8581,0,30.8,9.53
2020-06-26 09:00:00,7644,0,30.73,8.37
2020-06-26 12:00:00,8090,0,29.87,8.07
2020-06-26 15:00:00,8584,0,28.58,5.53
2020-06-26 18:00:00,7645,0,27.92,5.55
2020-06-26 21:00:00,10790,0,27.2,5.17
2020-06-27 03:00:00,9054,0,29.28,5.87
2020-06-27 06:00:00,8001,0,30.27,6.17
2020-06-27 09:00:00,8053,0,30.53,10.13
2020-06-27 12:00:00,8660,0,29.0,6.4
2020-06-27 15:00:00,9143,0,27.43,4.58
2020-06-27 18:00:00,8292,0,26.77,4.28
2020-06-28 03:00:00,9568,0,28.02,7.95
2020-06-28 06:00:00,8391,0,29.47,5.8
2020-06-28 09:00:00,8510,0,28.15,7.1
2020-06-28 12:00:00,9429,0,27.83,4.95
2020-06-28 15:00:00,9085,0,27.33,3.67
2020-06-28 18:00:00,7995,0,26.83,3.37
2020-06-28 21:00:00,10619,0,26.73,2.47
2020-06-29 03:00:00,9299,0,29.52,5.17
2020-06-29 06:00:00,8009,0,31.38,7.77
2020-06-29 09:00:00,8431,0,32.15,6.08
2020-06-29 12:00:00,9450,0,30.13,4.57
2020-06-29 15:00:00,9926,0,28.22,1.2
2020-06-29 18:00:00,8593,0,27.58,1.5
2020-06-29 21:00:00,11286,0,27.17,2.77
2020-06-30 03:00:00,9933,0,29.58,5.17
2020-06-30 06:00:00,8391,0,32.18,7.07
2020-06-30 09:00:00,9042,0,32.67,7.1
2020-06-30 12:00:00,9892,0,31.7,6.45
2020-06-30 15:00:00,10396,0,29.05,3.07
2020-06-30 18:00:00,8765,0,28.45,2.47
2020-06-30 21:00:00,11367,0,27.82,3.37
2020-07-01 03:00:00,10689,0,29.82,3.97
2020-07-01 06:00:00,9229,0,31.78,5.55
2020-07-01 09:00:00,9362,0,33.03,5.62
2020-07-01 12:00:00,10213,0,31.5,4.88
2020-07-01 15:00:00,10728,0,29.95,4.58
2020-07-01 18:00:00,9258,0,28.73,4.35
2020-07-01 21:00:00,12112,0,28.15,3.67
2020-07-02 03:00:00,10828,0,30.13,2.7
2020-07-02 06:00:00,9497,0,31.98,3.92
2020-07-02 09:00:00,9395,0,32.45,3.68
2020-07-02 12:00:00,10368,0,31.2,4.87
2020-07-02 15:00:00,10727,0,29.32,4.93
2020-07-02 18:00:00,9348,0,28.52,7.12
2020-07-02 21:00:00,12032,0,28.2,3.73
2020-07-03 03:00:00,10229,0,30.87,5.27
2020-07-03 06:00:00,8946,0,32.78,7.4
2020-07-03 09:00:00,8158,0,33.6,6.38
2020-07-03 12:00:00,8842,0,31.78,4.92
2020-07-03 15:00:00,9268,0,29.75,2.47
2020-07-03 18:00:00,8135,0,28.97,3.37
2020-07-03 21:00:00,11491,0,28.28,3.13
2020-07-04 03:00:00,10500,0,30.37,4.88
2020-07-04 06:00:00,9055,0,32.05,5.2
2020-07-04 09:00:00,9170,0,31.5,5.57
2020-07-04 12:00:00,9796,0,29.68,5.2
2020-07-04 15:00:00,9628,0,28.65,3.67
2020-07-04 18:00:00,9014,0,28.28,6.8
2020-07-04 21:00:00,11743,0,27.62,1.2
2020-07-05 03:00:00,10572,0,28.78,4.33
2020-07-05 06:00:00,9150,0,29.65,6.45
2020-07-05 09:00:00,9065,0,30.9,5.48
2020-07-05 12:00:00,9727,0,28.87,7.95
2020-07-05 15:00:00,10176,0,27.77,3.98
2020-07-05 18:00:00,8837,0,27.35,4.58
2020-07-05 21:00:00,11415,0,27.1,3.67
2020-07-06 03:00:00,10269,0,29.05,5.87
2020-07-06 06:00:00,8957,0,30.72,11.78
2020-07-06 09:00:00,8780,0,30.85,9.32
2020-07-06 12:00:00,9498,0,29.08,7.35
2020-07-06 15:00:00,9535,0,28.12,6.73
2020-07-06 18:00:00,8428,0,27.83,6.17
2020-07-06 21:00:00,11470,0,27.48,3.97
2020-07-07 03:00:00,10114,0,29.95,8.68
2020-07-07 06:00:00,8744,0,31.6,8.02
2020-07-07 09:00:00,9017,0,32.27,7.42
2020-07-07 12:00:00,9830,0,29.97,5.78
2020-07-07 15:00:00,10397,0,28.47,3.37
2020-07-07 18:00:00,9030,0,27.97,3.43
2020-07-07 21:00:00,11843,0,27.77,2.47
2020-07-08 03:00:00,10838,0,29.75,4.65
2020-07-08 06:00:00,9408,0,30.97,8.98
2020-07-08 09:00:00,9465,0,31.5,7.95
2020-07-08 12:00:00,9872,0,30.1,4.9
2020-07-08 18:00:00,9285,0,28.3,4.88
2020-07-08 21:00:00,11497,0,27.9,3.67
2020-07-09 03:00:00,10858,0,29.18,5.2
2020-07-09 06:00:00,9400,0,30.48,6.83
2020-07-09 09:00:00,9516,0,31.02,6.48
2020-07-09 12:00:00,9902,0,28.9,6.7
2020-07-09 15:00:00,10497,0,28.47,4.58
2020-07-09 18:00:00,8846,0,27.75,7.63
2020-07-09 21:00:00,11287,0,27.28,6.42
2020-07-10 03:00:00,9999,0,29.3,8.92
2020-07-10 06:00:00,8430,0,30.82,10.75
2020-07-10 09:00:00,7437,0,32.02,10.52
2020-07-10 12:00:00,8329,0,29.85,5.87
2020-07-10 15:00:00,8984,0,28.65,6.43
2020-07-10 18:00:00,7688,0,28.18,6.82
2020-07-10 21:00:00,10640,0,27.87,5.9
2020-07-11 03:00:00,9491,0,28.07,8.35
2020-07-11 06:00:00,8244,0,28.98,8.03
2020-07-11 09:00:00,8228,0,29.47,6.77
2020-07-11 12:00:00,9120,0,27.68,5.2
2020-07-11 15:00:00,8908,0,27.45,5.82
2020-07-11 18:00:00,8364,0,27.1,3.08
2020-07-11 21:00:00,10538,0,26.97,3.67
2020-07-12 03:00:00,9190,0,29.07,5.48
2020-07-12 06:00:00,8157,0,30.65,7.65
2020-07-12 09:00:00,8621,0,28.65,3.75
2020-07-12 12:00:00,9401,0,27.8,3.38
2020-07-12 15:00:00,9232,0,27.18,3.67
2020-07-12 18:00:00,8708,0,26.7,3.37
2020-07-12 21:00:00,10886,0,26.6,2.17
2020-07-13 03:00:00,9350,0,29.23,3.97
2020-07-13 06:00:00,8239,0,31.2,5.83
2020-07-13 09:00:00,8675,0,30.98,5.78
2020-07-13 12:00:00,9517,0,30.08,4.57
2020-07-13 15:00:00,9843,0,28.18,3.97
2020-07-13 18:00:00,8919,0,27.43,4.63
2020-07-13 21:00:00,11340,0,27.17,2.77
2020-07-14 03:00:00,10143,0,28.72,4.27
2020-07-14 06:00:00,8988,0,30.22,5.23
2020-07-14 09:00:00,9080,0,29.43,4.88
2020-07-14 12:00:00,9794,0,29.78,6.45
2020-07-14 15:00:00,10080,0,28.28,4.27
2020-07-14 18:00:00,8872,0,27.67,4.57
2020-07-14 21:00:00,11783,0,27.05,3.07
2020-07-15 03:00:00,10404,0,29.48,8.02
2020-07-15 06:00:00,8951,0,31.85,7.02
2020-07-15 09:00:00,9050,0,31.98,8.38
2020-07-15 12:00:00,9891,0,30.55,7.95
2020-07-15 15:00:00,10515,0,28.17,5.18
2020-07-15 18:00:00,9016,0,27.75,3.98
2020-07-15 21:00:00,11903,0,27.4,2.77
2020-07-16 03:00:00,10538,0,30.72,7.98
2020-07-16 06:00:00,9225,0,32.72,6.47
2020-07-16 09:00:00,9402,0,32.6,5.87
2020-07-16 12:00:00,10083,0,31.42,6.77
2020-07-16 15:00:00,10779,0,29.18,5.52
2020-07-16 18:00:00,9040,0,28.18,6.52
2020-07-16 21:00:00,11962,0,27.77,3.67
2020-07-17 03:00:00,10907,0,29.93,5.23
2020-07-17 06:00:00,9220,0,32.75,7.12
2020-07-17 09:00:00,8317,0,32.27,6.22
2020-07-17 12:00:00,8815,0,30.6,7.4
2020-07-17 15:00:00,9553,0,29.1,2.77
2020-07-17 18:00:00,8219,0,28.65,3.68
2020-07-17 21:00:00,11543,0,28.02,3.67
2020-07-18 03:00:00,10579,0,30.4,7.07
2020-07-18 06:00:00,9349,0,31.68,8.33
2020-07-18 09:00:00,9160,0,32.02,6.4
2020-07-18 12:00:00,9761,0,30.02,5.85
2020-07-18 15:00:00,10478,0,29.2,3.07
2020-07-18 18:00:00,9210,0,28.42,3.68
2020-07-18 21:00:00,12103,0,28.12,5.22
2020-07-19 03:00:00,11033,0,29.13,7.05
2020-07-19 06:00:00,9287,0,30.62,6.47
2020-07-19 09:00:00,9328,0,30.7,7.98
2020-07-19 12:00:00,9732,0,28.13,5.48
2020-07-19 15:00:00,10138,0,28.1,7.72
2020-07-19 18:00:00,8879,0,26.83,9.52
2020-07-19 21:00:00,11310,0,26.78,4.63
2020-07-20 03:00:00,9769,0,28.15,8.98
2020-07-20 06:00:00,8555,0,28.9,9.48
2020-07-20 09:00:00,8501,0,29.67,6.48
2020-07-20 12:00:00,9312,0,28.38,5.57
2020-07-20 15:00:00,9431,0,27.42,5.85
2020-07-20 18:00:00,8534,0,26.83,4.58
2020-07-20 21:00:00,10787,0,26.7,3.67
2020-07-21 03:00:00,9281,0,28.15,6.15
2020-07-21 06:00:00,8258,0,27.82,7.07
2020-07-21 09:00:00,8451,0,28.58,4.92
2020-07-21 12:00:00,8782,0,27.28,4.65
2020-07-21 15:00:00,9087,0,26.88,4.63
2020-07-21 18:00:00,8339,0,26.6,4.58
2020-07-21 21:00:00,10747,0,26.43,3.07
2020-07-22 03:00:00,9008,0,27.02,2.1
2020-07-22 06:00:00,8009,0,28.55,3.7
2020-07-22 09:00:00,8446,0,29.38,5.83
2020-07-22 12:00:00,9144,0,28.13,2.77
2020-07-22 15:00:00,9765,0,27.25,1.5
2020-07-22 18:00:00,8558,0,26.98,2.47
2020-07-22 21:00:00,11483,0,26.62,2.17
2020-07-23 03:00:00,9835,0,28.53,2.77
